world today:(2, '北美洲', '8', '美国', 337328, 368079, 0, 19828, 10923, '2.96', 'USA', 'United States of America', 'https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json')
world_history_data:('https://file1.dxycdn.com/2020/0315/945/3402160506365601313-135.json', 179, 0, 29, 0, 150, 0, 20200331, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/945/3402160506365601313-135.json', 210, 31, 34, 5, 175, 25, 20200401, 1, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/945/3402160506365601313-135.json', 231, 21, 57, 23, 173, -2, 20200402, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/945/3402160506365601313-135.json', 252, 21, 57, 0, 193, 20, 20200403, 2, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/945/3402160506365601313-135.json', 277, 25, 61, 4, 214, 21, 20200404, 2, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/945/3402160506365601313-135.json', 298, 21, 61, 0, 235, 21, 20200405, 2, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/945/3402160506365601313-135.json', 331, 33, 61, 0, 268, 33, 20200406, 2, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 4, 4, 0, 0, 4, 4, 20200316, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 6, 2, 0, 0, 6, 2, 20200317, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 6, 0, 0, 0, 6, 0, 20200318, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 79, 73, 0, 0, 79, 73, 20200319, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 110, 31, 0, 0, 110, 31, 20200320, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 110, 0, 0, 0, 110, 0, 20200321, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 135, 25, 0, 0, 135, 25, 20200322, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 158, 23, 0, 0, 158, 23, 20200323, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 162, 4, 0, 0, 162, 4, 20200324, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 189, 27, 0, 0, 189, 27, 20200325, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 217, 28, 6, 6, 211, 22, 20200326, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 238, 21, 6, 0, 232, 21, 20200327, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 238, 0, 6, 0, 232, 0, 20200328, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 274, 36, 6, 0, 268, 36, 20200329, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 309, 35, 6, 0, 302, 34, 20200330, 1, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 338, 29, 41, 35, 296, -6, 20200331, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 338, 0, 41, 0, 296, 0, 20200401, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 338, 0, 41, 0, 295, -1, 20200402, 2, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 386, 48, 68, 27, 314, 19, 20200403, 4, 2, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 386, 0, 68, 0, 314, 0, 20200404, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 386, 0, 68, 0, 314, 0, 20200405, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json', 400, 14, 68, 0, 327, 13, 20200406, 5, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 1, 1, 0, 0, 1, 1, 20200312, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 1, 0, 0, 0, 1, 0, 20200313, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 1, 0, 0, 0, 1, 0, 20200314, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 3, 2, 0, 0, 3, 2, 20200315, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 3, 0, 0, 0, 3, 0, 20200316, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 6, 3, 1, 1, 5, 2, 20200317, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 6, 0, 1, 0, 5, 0, 20200318, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 9, 3, 1, 0, 8, 3, 20200319, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 14, 5, 1, 0, 13, 5, 20200320, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 14, 0, 1, 0, 13, 0, 20200321, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 25, 11, 1, 0, 24, 11, 20200322, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 25, 0, 1, 0, 24, 0, 20200323, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 73, 48, 3, 2, 70, 46, 20200324, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 73, 0, 3, 0, 70, 0, 20200325, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 96, 23, 3, 0, 93, 23, 20200326, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 101, 5, 3, 0, 98, 5, 20200327, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 101, 0, 3, 0, 98, 0, 20200328, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 165, 64, 4, 1, 160, 62, 20200329, 1, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 168, 3, 6, 2, 161, 1, 20200330, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 179, 11, 7, 1, 171, 10, 20200331, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 190, 11, 9, 2, 180, 9, 20200401, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 194, 4, 15, 6, 178, -2, 20200402, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 194, 0, 15, 0, 178, 0, 20200403, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 245, 51, 25, 10, 219, 41, 20200404, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 261, 16, 37, 12, 221, 2, 20200405, 3, 2, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json', 323, 62, 41, 4, 279, 58, 20200406, 3, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 1, 1, 0, 0, 1, 1, 20200314, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 2, 1, 0, 0, 2, 1, 20200315, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 2, 0, 0, 0, 2, 0, 20200316, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 6, 4, 0, 0, 6, 4, 20200317, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 6, 0, 0, 0, 6, 0, 20200318, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 11, 5, 0, 0, 11, 5, 20200319, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 16, 5, 0, 0, 16, 5, 20200320, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 21, 5, 0, 0, 20, 4, 20200321, 1, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 21, 0, 0, 0, 20, 0, 20200322, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 27, 6, 0, 0, 25, 5, 20200323, 2, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 53, 26, 0, 0, 51, 26, 20200324, 2, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 68, 15, 0, 0, 65, 14, 20200325, 3, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 132, 64, 0, 0, 129, 64, 20200326, 3, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 137, 5, 2, 2, 131, 2, 20200327, 4, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 141, 4, 2, 0, 134, 3, 20200328, 5, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 152, 11, 2, 0, 145, 11, 20200329, 5, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 152, 0, 2, 0, 145, 0, 20200330, 5, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 161, 9, 3, 1, 153, 8, 20200331, 5, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 195, 34, 3, 0, 187, 34, 20200401, 5, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 204, 9, 3, 0, 196, 9, 20200402, 5, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 205, 1, 3, 0, 197, 1, 20200403, 5, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 205, 0, 3, 0, 197, 0, 20200404, 5, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 214, 9, 3, 0, 206, 9, 20200405, 5, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json', 214, 0, 3, 0, 206, 0, 20200406, 5, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 8, 8, 0, 0, 8, 8, 20200225, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 26, 18, 0, 0, 26, 18, 20200226, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 33, 7, 0, 0, 33, 7, 20200227, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 33, 0, 0, 0, 33, 0, 20200228, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 38, 5, 0, 0, 38, 5, 20200229, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 40, 2, 0, 0, 40, 2, 20200301, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 47, 7, 0, 0, 47, 7, 20200302, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 49, 2, 0, 0, 49, 2, 20200303, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 49, 0, 0, 0, 49, 0, 20200304, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 49, 0, 0, 0, 49, 0, 20200305, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 49, 0, 0, 0, 49, 0, 20200306, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 49, 0, 0, 0, 49, 0, 20200307, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 56, 7, 0, 0, 56, 7, 20200308, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 79, 23, 0, 0, 79, 23, 20200309, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 109, 30, 0, 0, 109, 30, 20200310, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 110, 1, 0, 0, 110, 1, 20200311, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 189, 79, 0, 0, 189, 79, 20200312, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 195, 6, 0, 0, 195, 6, 20200313, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 210, 15, 0, 0, 210, 15, 20200314, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 211, 1, 60, 60, 151, -59, 20200315, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 221, 10, 60, 0, 160, 9, 20200316, 1, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 229, 8, 81, 21, 147, -13, 20200317, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 237, 8, 88, 7, 148, 1, 20200318, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 269, 32, 100, 12, 168, 20, 20200319, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 285, 16, 100, 0, 184, 16, 20200320, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 306, 21, 100, 0, 205, 21, 20200321, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 334, 28, 149, 49, 183, -22, 20200322, 2, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 339, 5, 149, 0, 188, 5, 20200323, 2, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 391, 52, 177, 28, 211, 23, 20200324, 3, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 419, 28, 190, 13, 225, 14, 20200325, 4, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 457, 38, 204, 14, 249, 24, 20200326, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 466, 9, 227, 23, 235, -14, 20200327, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 473, 7, 254, 27, 215, -20, 20200328, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 499, 26, 272, 18, 223, 8, 20200329, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 515, 16, 279, 7, 232, 9, 20200330, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 567, 52, 295, 16, 268, 36, 20200331, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 569, 2, 316, 21, 249, -19, 20200401, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 635, 66, 341, 25, 290, 41, 20200402, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 672, 37, 372, 31, 296, 6, 20200403, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 688, 16, 399, 27, 285, -11, 20200404, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 698, 10, 427, 28, 267, -18, 20200405, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json', 700, 2, 427, 0, 269, 2, 20200406, 4, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 2, 2, 0, 0, 2, 2, 20200312, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 2, 0, 0, 0, 2, 0, 20200313, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 2, 0, 0, 0, 2, 0, 20200314, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 2, 0, 0, 0, 2, 0, 20200315, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 2, 0, 0, 0, 2, 0, 20200316, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 8, 6, 0, 0, 8, 6, 20200317, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 8, 0, 0, 0, 8, 0, 20200318, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 9, 1, 0, 0, 9, 1, 20200319, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 24, 15, 0, 0, 24, 15, 20200320, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 24, 0, 0, 0, 24, 0, 20200321, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 24, 0, 0, 0, 24, 0, 20200322, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 26, 2, 0, 0, 26, 2, 20200323, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 30, 4, 0, 0, 30, 4, 20200324, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 52, 22, 0, 0, 52, 22, 20200325, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 68, 16, 0, 0, 67, 15, 20200326, 1, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 68, 0, 0, 0, 67, 0, 20200327, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 68, 0, 0, 0, 67, 0, 20200328, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 68, 0, 0, 0, 67, 0, 20200329, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 139, 71, 0, 0, 136, 69, 20200330, 3, 2, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 139, 0, 0, 0, 136, 0, 20200331, 3, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 139, 0, 0, 0, 136, 0, 20200401, 3, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 172, 33, 0, 0, 162, 26, 20200402, 10, 7, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 219, 47, 0, 0, 205, 43, 20200403, 14, 4, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 222, 3, 0, 0, 207, 2, 20200404, 15, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 264, 42, 0, 0, 249, 42, 20200405, 15, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json', 268, 4, 0, 0, 246, -3, 20200406, 22, 7, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/267/3402160529987922302-135.json', 3, 3, 0, 0, 3, 3, 20200308, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/267/3402160529987922302-135.json', 3, 0, 0, 0, 3, 0, 20200309, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/267/3402160529987922302-135.json', 4, 1, 0, 0, 4, 1, 20200310, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/267/3402160529987922302-135.json', 4, 0, 0, 0, 4, 0, 20200311, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/267/3402160529987922302-135.json', 6, 2, 0, 0, 6, 2, 20200312, 0, 0, 0)
